ID,Description,behaviorVariationId,aiThinkId,nameId,turnVellocity,hitHeight,hitRadius,weight,hitYOffset,hp,mp,getSoul,itemLotId_1,itemLotId_2,itemLotId_3,itemLotId_4,itemLotId_5,itemLotId_6,humanityLotId,spEffectID0,spEffectID1,spEffectID2,spEffectID3,spEffectID4,spEffectID5,spEffectID6,spEffectID7,GameClearSpEffectID,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,animIdOffset,moveAnimId,spMoveAnimId1,spMoveAnimId2,networkWarpDist,dbgBehaviorR1,dbgBehaviorL1,dbgBehaviorR2,dbgBehaviorL2,dbgBehaviorRL,dbgBehaviorRR,dbgBehaviorRD,dbgBehaviorRU,dbgBehaviorLL,dbgBehaviorLR,dbgBehaviorLD,dbgBehaviorLU,animIdOffset2,partsDamageRate1,partsDamageRate2,partsDamageRate3,partsDamageRate4,partsDamageRate5,partsDamageRate6,partsDamageRate7,partsDamageRate8,weakPartsDamageRate,superArmorRecoverCorrection,superArmorBrakeKnockbackDist,stamina,staminaRecoverBaseVel,def_phys,def_slash,def_blow,def_thrust,def_mag,def_fire,def_thunder,defFlickPower,resist_poison,resist_desease,resist_blood,resist_curse,ghostModelId,normalChangeResouceId,guardAngle,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,superArmorDurability,normalChangeTexChrId,dropType,knockbackRate,knockbackParamId,fallDamageDump,staminaGuardDef,pcAttrB,pcAttrW,pcAttrL,pcAttrR,areaAttrB,areaAttrW,areaAttrL,areaAttrR,mpRecoverBaseVel,flickDamageCutRate,defaultLodParamId,drawType,npcType,teamType,moveType,lockDist,material,materialSfx,material_Weak,materialSfx_Weak,partsDamageType,maxUndurationAng,guardLevel,burnSfxType,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,parryAttack,parryDefence,sfxSize,pushOutCamRegionRadius,hitStopType,ladderEndChkOffsetTop,ladderEndChkOffsetLow,useRagdollCamHit:1,disableClothRigidHit:1,useRagdoll:1,isDemon:1,isGhost:1,isNoDamageMotion:1,isUnduration:1,isChangeWanderGhost:1,modelDispMask0:1,modelDispMask1:1,modelDispMask2:1,modelDispMask3:1,modelDispMask4:1,modelDispMask5:1,modelDispMask6:1,modelDispMask7:1,modelDispMask8:1,modelDispMask9:1,modelDispMask10:1,modelDispMask11:1,modelDispMask12:1,modelDispMask13:1,modelDispMask14:1,modelDispMask15:1,isEnableNeckTurn:1,disableRespawn:1,isMoveAnimWait:1,isCrowd:1,isWeakSaint:1,isWeakA:1,isWeakB:1,isEnableDropSoulCapture:1,vowType:3,disableInitializeDead:1,isSoulGetByBoss:1,isMultilingual:1,modelDispMask16:1,modelDispMask17:1,modelDispMask18:1,modelDispMask19:1,modelDispMask20:1,modelDispMask21:1,modelDispMask22:1,modelDispMask23:1,modelDispMask24:1,modelDispMask25:1,modelDispMask26:1,modelDispMask27:1,modelDispMask28:1,modelDispMask29:1,modelDispMask30:1,modelDispMask31:1,itemSearchRadius,normalChangeModelId,clothUpdateOffset,subHitOffset,subHitHeight,subHitRadius,paintRenderTargetSize,normalChangeAnimChrId,regainRate_PhysNeutral,regainRate_PhysSlash,regainRate_PhysBlow,regainRate_PhysThrust,regainRate_Magic,regainRate_Fire,regainRate_Thunder,maxAnkleAngle
319304188,"ダンジョン人（デブ）　裸　両手鉄球　医者　ダンジョン",30400,304050,304000,120.0,2.4000000953674316,0.6000000238418579,600,0.0,315,2,316,30405000,-1,-1,-1,-1,-1,-1,5800,5361,-1,-1,5702,80001,7320,5402,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,100,40,108,10,-40,0,38,69,162,0,200,250,180,999,-1,-1,0,0,0,0,40,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
319304208,"ダンジョン人（デブ）（鉄球両手・紳士）　医者",30400,304050,304000,120.0,2.4000000953674316,0.6000000238418579,600,0.0,315,2,316,30405000,-1,-1,-1,-1,-1,-1,5800,5361,-1,-1,5702,80001,7320,5402,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,100,40,108,10,-40,0,38,69,162,0,200,250,180,999,-1,-1,0,0,0,0,40,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,23,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320110080,"【フロア4】 下水ネズミ　ダンジョン",11000,110000,110000,100.0,1.2000000476837158,0.5,50,0.0,70,0,53,11002900,-1,-1,-1,-1,-1,-1,5002,-1,-1,5000,-1,81111,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,56,0,0,0,80,40,30,0,200,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,-1,0,0.699999988079071,1.0,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320110081,"【フロア4】 下水ネズミ　膿付き　ダンジョン",11000,110000,110000,100.0,1.2000000476837158,0.5,50,0.0,70,0,53,11002902,-1,-1,-1,-1,-1,-1,5002,5752,-1,5000,-1,81111,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,56,0,0,0,80,40,30,0,200,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,-1,0,0.699999988079071,1.0,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111080,"【フロア4】 死と闇の眷属　首あり　ダンジョン",11100,111000,110000,120.0,1.5,0.5,100,0.0,73,0,57,11102900,-1,-1,-1,-1,-1,-1,-1,-1,-1,5906,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,58,0,0,0,66,50,55,0,200,250,180,999,-1,-1,0,0,0,0,0,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111085,"【フロア4】 死と闇の眷属　首なし　ダンジョン",11100,111010,110000,120.0,1.5,0.5,100,0.0,73,0,57,11102904,-1,-1,-1,-1,-1,-1,-1,-1,-1,5906,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,58,0,0,0,66,50,55,0,200,250,180,999,-1,-1,0,0,0,0,0,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,1110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111090,"死と闇の眷属　首あり　生成　ダンジョン",11100,111000,110000,120.0,1.5,0.5,100,0.0,73,0,0,11102902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80001,-1,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,100,0,0,0,165,75,160,0,250,250,180,999,-1,-1,0,0,0,0,80,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111091,"死と闇の眷属_ジェネレート（変速前移動）　ダンジョン",11100,111000,110000,120.0,1.5,0.5,100,0.0,73,0,0,11102902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80001,-1,5401,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,100,0,0,0,165,75,160,0,250,250,180,999,-1,-1,0,0,0,0,80,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111095,"死と闇の眷属　首なし　生成　ダンジョン",11100,111010,110000,120.0,1.5,0.5,100,0.0,73,0,0,11102902,-1,-1,-1,-1,-1,-1,-1,-1,-1,5906,-1,80001,-1,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,100,0,0,0,165,75,160,0,250,250,180,999,-1,-1,0,0,0,0,0,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,1110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320111096,"死と闇の眷属_ジェネレート（変速前移動）　首なし　ダンジョン",11100,111010,110000,120.0,1.5,0.5,100,0.0,73,0,0,11102902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80001,-1,5401,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,100,0,0,0,165,75,160,0,250,250,180,999,-1,-1,0,0,0,0,80,1119,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.2000000476837158,0.4000000059604645,256,1110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320114080,"【フロア4】 狂信者の獣　ダンジョン",11400,114000,114000,120.0,1.2000000476837158,0.5,100,0.0,90,0,100,11402900,-1,-1,-1,-1,-1,-1,5906,-1,-1,-1,-1,81111,7320,5401,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3007,3008,3009,3010,3011,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,60,0,0,0,70,62,50,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,66,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,4,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.0,0.30000001192092896,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320121080,"【フロア4】 墓守サソリ　子なし　小はさみ　ダンジョン",12100,121000,121000,120.0,1.399999976158142,0.5,100,0.0,45,0,59,12102900,-1,-1,-1,-1,-1,-1,-1,-1,90011,-1,-1,80001,7320,5400,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,1200,40,-40,40,40,80,70,0,999,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,74,74,75,75,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.100000023841858,0.30000001192092896,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320121081,"【フロア4】 墓守サソリ　子なし　大はさみ　ダンジョン",12100,121000,121000,120.0,1.399999976158142,0.5,100,0.0,45,0,118,12102900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80001,7320,5401,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,1200,40,-40,40,40,80,70,0,999,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,74,74,75,75,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.100000023841858,0.30000001192092896,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320121090,"【フロア4】 墓守サソリ　子あり　小はさみ　ダンジョン",12100,121000,121000,120.0,1.399999976158142,0.5,100,0.0,45,0,59,12102902,-1,-1,-1,-1,-1,-1,-1,-1,90011,-1,-1,80001,7320,5400,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,1200,40,-40,40,40,80,70,0,999,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,76,76,76,76,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.100000023841858,0.30000001192092896,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320121091,"【フロア4】 墓守サソリ　子あり　大はさみ　ダンジョン",12100,121000,121000,120.0,1.399999976158142,0.5,100,0.0,45,0,118,12102902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80001,7320,5401,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,1200,40,-40,40,40,80,70,0,999,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,76,76,76,76,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.5,1.100000023841858,0.30000001192092896,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320124090,"【フロア4】 狂犬　ダンジョン",12400,124000,124000,120.0,1.2000000476837158,0.4000000059604645,100,0.0,80,0,84,12402900,-1,-1,-1,-1,-1,-1,5810,5906,-1,-1,-1,81111,7320,-1,-1,0.0,0.0,0.0,0.0,0,900,102,100,16.0,3007,3008,3009,3010,3011,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,62,0,0,0,67,55,65,0,120,250,180,999,-1,-1,0,0,0,0,0,-1,0,0,0,66,0,0,0,0,0,0,0,0,0,10,0,10,0,0,23,4,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.4000000059604645,1.0,0.20000000298023224,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320125000,"【フロア4】 蛇玉（子）　1本だけ太い　ダンジョン",12500,125000,125000,30.0,2.609999895095825,1.2999999523162842,100,0.0,280,0,265,12502900,-1,-1,-1,-1,-1,-1,5305,-1,-1,-1,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,96,25,-50,0,32,80,85,0,999,250,180,999,-1,-1,0,0,0,0,0,1259,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,2,0,32,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320125010,"【フロア4】 蛇玉（子）　毒霧　ダンジョン",12500,125000,125000,30.0,2.609999895095825,1.2999999523162842,100,0.0,280,0,265,12502900,-1,-1,-1,-1,-1,-1,5305,-1,-1,-1,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,96,25,-50,0,32,80,85,0,999,250,180,999,-1,-1,0,0,0,0,0,1259,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,2,0,32,5,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320126000,"【フロア4】 蛇玉（子）・小　1本だけ太い　ダンジョン",12600,126000,126000,60.0,1.399999976158142,0.6000000238418579,100,0.0,110,0,29,12602900,-1,-1,-1,-1,-1,-1,5329,-1,-1,-1,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,60,25,0,0,32,80,85,0,999,250,180,999,-1,-1,0,0,0,0,0,1259,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320127000,"【フロア4】 吸血豚　ダンジョン",12700,127000,127000,120.0,2.700000047683716,0.8999999761581421,100,0.0,300,0,379,12702900,-1,-1,-1,-1,-1,-1,5810,5321,-1,-1,-1,81111,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,16.0,3007,3008,3009,3010,3011,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100,40,95,0,-25,0,68,65,80,0,250,250,180,999,-1,-1,0,0,0,0,80,1279,1,0,0,66,0,0,0,0,0,0,0,0,0,10,0,12,0,0,25,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,3,0,32,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320130000,"【フロア4】 死と闇の眷属（大）　ダンジョン",13000,130000,130000,120.0,3.5,1.600000023841858,100,0.0,300,0,282,13002900,-1,-1,-1,-1,-1,-1,5360,-1,-1,-1,-1,80001,7320,-1,-1,0.0,0.0,0.0,0.0,0,100,102,120,26.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,50,40,110,0,-40,0,165,75,160,0,250,250,180,999,-1,-1,0,0,0,0,70,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,13,0,0,23,3,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,3,2,32,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,1.2999999523162842,2.799999952316284,1.2000000476837158,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320140000,"【フロア4】 白痴の蜘蛛（子）　ダンジョン",14000,140000,140000,30.0,1.2999999523162842,0.6000000238418579,100,0.0,50,0,17,14002900,-1,-1,-1,-1,-1,-1,5820,-1,-1,-1,-1,80001,7320,-1,-1,90.0,90.0,70.0,50.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50,40,64,0,0,0,72,60,48,0,120,250,300,999,-1,-1,60,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,30,4,0,60,60,80,60,0,0,0,0,0,32,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000298023224,-1,0,0.4000000059604645,1.2000000476837158,0.4000000059604645,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320201080,"【フロア4】 墓掘り（鉤）　ダンジョン",20100,201000,201000,70.0,2.0999999046325684,0.30000001192092896,100,0.0,140,0,96,20102900,-1,-1,-1,-1,-1,-1,5800,-1,410,-1,-1,80001,7320,5400,-1,75.0,60.0,70.0,60.0,0,100,102,120,16.0,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,100,40,73,0,40,0,50,65,70,0,120,250,180,999,-1,-1,20,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,23,3,0,59,59,60,60,0,0,0,0,65,65,70,60,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0.0,0.0,0.0,256,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
