ID,Description,facePartsId,skinColor_R ,skinColor_G ,skinColor_B ,hairPartsId,hairColor_R ,hairColor_G ,hairColor_B ,eyeLPartsId,eyeLColor_R,eyeLColor_G,eyeLColor_B,eyeRPartsId,eyeRColor_R,eyeRColor_G,eyeRColor_B,eyebrowPartsId,eyebrowColor_R ,eyebrowColor_G ,eyebrowColor_B ,eyelashPartsId,eyelashColor_R ,eyelashColor_G ,eyelashColor_B ,beardPartsId,beardColor_R ,beardColor_G ,beardColor_B ,accessoriesPartsId,accessoriesColor_R ,accessoriesColor_G ,accessoriesColor_B ,decalPartsId,decalColor_R ,decalColor_G ,decalColor_B ,decalPosX,decalPosY,decalAngle,decalScale,chrBodyScaleHead,chrBodyScaleBreast,chrBodyScaleAbdomen,chrBodyScaleArm,chrBodyScaleLeg,age,gender,caricatureGeometry,caricatureTexture,faceGeoData00,faceGeoData01,faceGeoData02,faceGeoData03,faceGeoData04,faceGeoData05,faceGeoData06,faceGeoData07,faceGeoData08,faceGeoData09,faceGeoData10,faceGeoData11,faceGeoData12,faceGeoData13,faceGeoData14,faceGeoData15,faceGeoData16,faceGeoData17,faceGeoData18,faceGeoData19,faceGeoData20,faceGeoData21,faceGeoData22,faceGeoData23,faceGeoData24,faceGeoData25,faceGeoData26,faceGeoData27,faceGeoData28,faceGeoData29,faceGeoData30,faceGeoData31,faceGeoData32,faceGeoData33,faceGeoData34,faceGeoData35,faceGeoData36,faceGeoData37,faceGeoData38,faceGeoData39,faceGeoData40,faceGeoData41,faceGeoData42,faceGeoData43,faceGeoData44,faceGeoData45,faceGeoData46,faceGeoData47,faceGeoData48,faceGeoData49,faceGeoData50,faceGeoData51,faceGeoData52,faceGeoData53,faceGeoData54,faceGeoData55,faceGeoData56,faceGeoData57,faceGeoData58,faceGeoData59,faceGeoData60,faceTexData00,faceTexData01,faceTexData02,faceTexData03,faceTexData04,faceTexData05,faceTexData06,faceTexData07,faceTexData08,faceTexData09,faceTexData10,faceTexData11,faceTexData12,faceTexData13,faceTexData14,faceTexData15,faceTexData16,faceTexData17,faceTexData18,faceTexData19,faceTexData20,faceTexData21,faceTexData22,faceTexData23,faceTexData24,faceTexData25,faceTexData26,faceTexData27,faceTexData28,faceTexData29,faceTexData30,faceTexData31,faceTexData32,faceTexData33,faceTexData34,faceTexData35,faceGeoAsymData00,faceGeoAsymData01,faceGeoAsymData02,faceGeoAsymData03,faceGeoAsymData04,faceGeoAsymData05,faceGeoAsymData06,faceGeoAsymData07,faceGeoAsymData08,faceGeoAsymData09,faceGeoAsymData10,faceGeoAsymData11,faceGeoAsymData12,faceGeoAsymData13,faceGeoAsymData14,faceGeoAsymData15,faceGeoAsymData16,faceGeoAsymData17,faceGeoAsymData18,faceGeoAsymData19,faceGeoAsymData20,faceGeoAsymData21,faceGeoAsymData22,faceGeoAsymData23,faceGeoAsymData24,faceGeoAsymData25
8263,"一時保存枠264",0,150,135,125,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,108,128,128,127,127,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8264,"一時保存枠265",0,150,135,125,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,108,128,128,127,137,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,97,127,57,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,87,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8265,"一時保存枠266",0,150,135,125,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,78,128,128,127,137,127,127,127,167,127,127,157,127,127,127,127,127,127,127,117,167,127,127,127,127,127,77,127,17,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,107,127,137,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8266,"一時保存枠267",0,150,135,125,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,108,128,128,127,137,127,127,127,167,127,127,157,127,127,127,127,127,127,127,137,127,127,127,127,127,127,97,127,57,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,98,127,127,117,147,127,117,137,197,127,127,167,127,107,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8267,"一時保存枠268",0,150,135,125,0,80,50,20,0,100,110,90,0,100,110,90,0,40,40,20,0,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,98,108,128,128,77,137,127,127,127,167,127,127,137,127,127,127,127,107,127,127,127,127,127,127,127,127,127,97,127,57,127,57,127,127,127,127,127,127,127,157,107,147,117,117,37,127,127,137,137,117,118,127,137,117,147,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,215,138,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,118,98,128,128,128,118,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8268,"一時保存枠269",0,150,135,125,108,190,130,80,0,100,110,90,0,100,110,90,1,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,78,148,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,117,127,127,127,117,117,127,117,127,127,57,127,57,127,127,127,127,127,127,127,157,107,147,117,117,37,127,127,77,147,97,118,127,127,117,147,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,138,115,158,128,128,128,128,128,128,128,128,128,128,138,168,148,128,128,128,128,118,158,98,98,138,128,128,138,138,108,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8269,"一時保存枠270",0,150,135,125,108,190,140,80,0,100,110,90,0,100,110,90,3,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,138,128,128,77,137,157,127,127,167,127,127,137,127,127,127,127,107,127,117,127,127,127,127,127,127,127,97,127,57,127,57,127,127,127,127,127,127,127,157,107,147,117,117,37,127,127,77,147,97,118,127,137,117,147,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,165,158,128,128,128,128,128,128,128,128,128,128,158,148,118,128,128,128,128,118,158,118,98,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8270,"一時保存枠271",0,150,135,125,108,190,140,80,0,100,110,90,0,100,110,90,3,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,138,128,128,77,157,157,107,107,167,137,127,137,127,127,127,127,107,127,117,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,97,118,127,137,117,137,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,165,158,128,128,128,128,128,128,128,128,128,128,158,148,118,128,128,128,128,118,158,118,98,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8271,"一時保存枠272",0,150,135,125,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,138,128,128,77,157,157,107,107,167,137,127,137,127,127,127,127,107,127,117,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,97,118,127,137,117,137,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,165,158,128,128,128,128,128,128,128,128,128,128,158,148,118,128,128,128,128,118,158,118,98,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8272,"一時保存枠273",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,157,97,97,167,137,127,137,127,107,117,127,77,127,117,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,97,118,127,137,117,137,127,117,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,118,138,168,148,128,128,128,128,118,158,118,98,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8273,"一時保存枠274",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,157,97,97,167,137,127,137,127,107,117,127,77,127,117,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,97,108,127,137,117,137,97,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,118,138,168,148,128,128,128,128,118,158,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8274,"一時保存枠275",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,157,97,97,167,137,127,117,107,127,117,127,77,147,87,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,137,107,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,158,128,128,128,128,128,128,128,128,128,118,138,168,148,128,128,128,128,118,158,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8275,"一時保存枠276",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,2,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,157,97,97,167,137,127,117,107,127,117,127,77,147,67,127,127,127,137,127,127,127,97,127,57,127,57,127,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,137,107,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8276,"一時保存枠277",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,4,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,157,97,97,167,137,127,117,107,127,117,127,77,147,67,127,127,127,137,127,127,127,97,127,57,127,57,177,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,137,107,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8277,"一時保存枠278",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,4,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,157,187,97,107,167,167,117,117,107,127,107,127,77,137,7,147,87,127,137,127,127,127,97,127,97,127,157,117,127,127,127,127,167,127,157,107,147,117,117,37,127,127,167,147,77,118,127,97,117,137,107,127,137,107,117,137,157,127,47,127,128,128,128,128,128,128,128,185,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8278,"一時保存枠279",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,4,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,127,117,127,77,147,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,107,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,137,107,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,48,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8279,"一時保存枠280",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,127,137,127,77,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,157,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,117,107,127,137,197,127,127,167,127,47,127,128,128,128,128,128,128,128,185,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8280,"一時保存枠281",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,127,137,127,77,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,157,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,117,97,127,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8281,"一時保存枠282",0,155,140,130,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,127,137,127,77,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,157,127,157,107,147,117,117,37,127,127,77,147,77,118,127,127,117,117,97,127,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,178,128,128,128,128,128,128,128,128,128,128,138,148,148,128,128,128,128,118,178,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8282,"一時保存枠283",0,160,145,135,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,127,137,127,107,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,157,127,157,107,147,117,137,37,127,127,77,147,47,118,127,127,117,117,97,127,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,108,128,178,195,128,128,128,128,98,138,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8283,"一時保存枠284",0,160,145,135,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,167,127,97,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,127,127,157,127,157,107,147,117,137,37,67,117,127,147,47,118,127,127,117,117,97,127,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,108,128,178,195,128,128,128,128,98,138,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8284,"一時保存枠285",0,160,145,135,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,167,127,97,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,147,127,137,127,157,107,147,117,137,37,67,117,127,147,47,118,127,127,117,117,97,127,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,108,128,178,195,128,128,128,128,98,138,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8285,"一時保存枠286",0,160,145,135,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,167,127,97,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,147,127,137,127,157,107,147,117,137,37,67,117,127,147,47,118,127,137,147,117,97,147,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,108,128,178,195,128,128,128,128,98,138,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8286,"一時保存枠287",0,178,158,143,107,255,190,90,0,110,70,80,0,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,153,128,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,0,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,195,138,128,128,128,128,128,128,128,128,128,88,255,225,218,128,128,128,128,40,128,58,128,148,128,248,108,83,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8287,"一時保存枠288",0,178,158,143,107,255,190,90,0,110,70,80,0,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,153,128,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,0,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,195,138,128,128,128,128,128,128,128,128,128,88,255,225,218,128,128,128,128,40,128,58,128,148,128,248,108,83,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8288,"一時保存枠289",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,167,127,97,187,77,137,127,147,137,127,127,127,97,127,57,127,57,177,127,127,147,127,137,127,67,87,177,117,137,67,67,117,117,167,47,118,127,137,147,117,97,147,137,197,127,127,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8289,"一時保存枠290",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,167,127,97,187,77,127,147,147,137,127,127,127,97,127,57,127,57,177,127,127,147,127,137,127,67,87,177,117,137,67,67,117,117,167,47,118,127,137,147,117,97,147,137,197,127,127,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8290,"一時保存枠291",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,97,57,157,177,137,117,107,107,167,127,97,197,77,127,147,147,137,127,127,127,97,127,57,127,57,177,127,127,177,127,137,127,67,87,177,117,137,67,67,117,117,197,47,118,127,137,147,117,97,147,137,197,127,127,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8291,"一時保存枠292",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,77,57,157,177,137,117,107,107,167,127,97,197,67,127,147,177,137,77,127,127,97,127,57,127,147,217,127,127,177,127,137,127,67,87,177,117,137,67,67,117,117,197,47,118,127,127,147,117,97,147,137,157,127,47,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8292,"一時保存枠293",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,77,57,157,177,137,117,107,107,167,127,97,197,67,127,147,177,137,77,127,127,97,127,57,127,147,217,127,127,177,127,137,127,67,87,177,117,137,117,67,117,117,197,47,118,127,127,147,117,97,157,137,157,127,47,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8293,"一時保存枠294",0,160,150,140,0,192,192,192,0,255,255,255,0,255,255,255,0,192,192,192,1,255,255,255,0,192,192,192,0,128,128,128,0,40,40,40,140,100,100,60,235,192,192,142,105,133,128,128,128,255,127,138,138,118,138,118,138,158,58,168,100,138,38,148,88,208,158,0,78,0,128,138,18,138,118,128,138,118,128,138,118,0,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,48,118,68,138,138,118,138,118,118,138,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,118,128,128,128,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8294,"一時保存枠295",0,168,148,133,109,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,128,128,128,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,168,128,128,77,137,157,77,57,157,177,137,157,107,107,167,127,97,197,67,127,147,177,137,77,127,127,97,127,57,127,147,217,127,127,177,127,137,127,37,87,167,117,137,117,17,177,17,147,67,118,127,127,147,117,97,157,137,157,127,47,167,127,27,127,128,128,128,128,128,128,138,135,158,128,128,128,128,128,128,128,128,128,108,158,178,185,128,128,128,128,118,188,98,8,138,128,255,60,120,58,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8295,"一時保存枠296",2,160,150,140,5,140,120,110,2,60,20,10,2,60,20,10,0,140,120,110,0,32,32,32,6,140,120,110,2,16,16,16,0,60,60,60,120,70,0,130,128,0,0,0,0,38,98,128,128,80,98,185,118,128,128,128,148,128,248,128,148,58,98,138,255,108,168,78,128,178,128,128,108,20,115,128,185,128,128,88,78,228,198,160,120,208,148,138,155,128,130,175,195,118,80,78,68,68,238,58,128,68,128,255,128,128,128,138,98,128,128,128,128,128,128,128,128,118,138,128,128,128,128,128,128,128,128,128,168,128,188,215,128,128,128,128,118,118,128,78,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
