ID,Description,logicId,battleGoalID,nearDist,midDist,farDist,outDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_ToFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,ear_angX,ear_angY,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge:1,enableNaviFlg_LargeSpace:1,enableNaviFlg_Ladder:1,enableNaviFlg_Hole:1,enableNaviFlg_Door:1,enableNaviFlg_InSideWall:1,enableNaviFlg_Edge_Ordinary:1,eyeDist_forDark,battleStartDist_forDark,eyeDist_forPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,target_ArriveDist,point_ArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,goalID_ToInterest,changeStateAction_ToInterest,changeStateAction_ToNormal
402030,"時計塔患者A（四足）　よく飛ぶ",402000,402030,1.5,3.5,10.0,20.0,5.0,0,3002,0,0,0,16,5,0,3,50,30,6,5,10,20,45,45,17,0,0,100,34,30,20,90,180,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,1,10,9,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
402033,"時計塔患者A（四足）　音に無反応　あまり飛ばない",402000,402030,1.5,3.5,10.0,20.0,5.0,0,3002,0,0,0,16,0,0,0,50,30,6,5,10,20,45,45,17,0,0,100,34,30,20,90,180,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,1,10,9,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
402035,"時計塔患者A（四足）　あまり飛びかからない",402000,402030,1.5,3.5,10.0,20.0,5.0,0,3002,0,0,0,16,5,0,0,50,30,6,5,10,20,45,45,17,0,0,100,34,30,20,90,180,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,1,10,9,7,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
402040,"時計塔患者A汎用　特殊待機中",402000,402000,4.0,8.0,15.0,30.0,5.0,0,3025,0,0,0,0,400,6,0,75,50,6,5,10,20,45,45,0,0,0,100,0,0,0,90,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,3,0,0,0
402050,"時計塔患者A_素手　月使者魔法",402000,402021,1.5,3.5,10.0,20.0,5.0,0,3025,0,-1,0,37,10,0,0,75,50,6,5,10,20,90,120,17,0,0,100,30,25,16,90,180,0,0,20,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,28,10,25,6,0.0,0.0,20,20,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
402100,"時計塔患者A（這いずり）",10000,402100,1.5,3.5,8.0,12.0,5.0,0,3000,0,-1,0,10,5,4,0,50,30,6,5,10,20,150,150,6,0,0,100,30,40,30,40,180,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,5,6,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,1,100,3,0,0,0
402101,"時計塔患者A（這いずり）　鈍感",10000,402100,1.5,3.5,8.0,12.0,5.0,0,3000,0,-1,0,6,0,0,0,50,30,6,5,10,20,150,150,6,0,0,100,30,10,30,40,180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,6,2,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,1,100,0,0,0,0
402102,"時計塔患者A（這いずり）　触手多用",10000,402100,1.5,3.5,8.0,12.0,5.0,0,3000,0,-1,0,10,5,4,0,50,30,6,5,10,20,150,150,6,0,0,100,30,40,30,40,180,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,5,6,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,1,100,3,0,0,0
402103,"時計塔患者A（這いずり）　奇襲用",10000,402100,1.5,3.5,8.0,12.0,5.0,0,3000,0,-1,0,10,5,4,0,50,30,6,5,10,20,150,150,6,0,0,100,30,40,30,40,180,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,5,6,3,6,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,1,100,3,0,0,0
402200,"時計塔患者A（頭部のみ）",10000,402200,1.5,3.5,10.0,20.0,5.0,0,3000,0,0,0,6,5,0,0,50,30,6,5,10,20,150,150,20,0,0,100,30,45,180,45,180,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,6,12,6,8,0.0,0.0,0,0,1.0,1.0,0,0,0,2,0,1,101,2,0,0,0
403000,"患者B_近接",10000,403000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,50,10,0,100,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
403010,"患者B_消極的",10000,403000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,50,10,0,100,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
403020,"患者B_魔法",10000,403000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,50,10,0,100,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
403030,"患者B_特攻",10000,403000,2.0,4.0,10.0,30.0,5.0,0,3000,0,0,0,50,10,0,100,75,50,6,5,10,20,150,150,20,0,0,100,25,40,60,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
403100,"隕石発射用ダミー",403100,403100,10.0,50.0,100.0,200.0,0.0,0,3000,0,0,0,60,0,0,300,9999,9999,9999,5,10,20,150,150,100,0,0,100,0,60,90,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,60,100,60,100,0.0,0.0,0,0,1.0,1.0,0,0,0,0,1,2,100,0,0,0,0
404000,"魚人A_銛",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404001,"魚人A_銛_村1横切り",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404002,"魚人A_銛_村1大通り_山道",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,22,0,0,100,34,15,30,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404003,"魚人A_銛_潜んでいる",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,4,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,1,2,10,1,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404004,"魚人A_銛_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,26,10,0,0,75,50,6,5,10,20,150,150,22,0,0,100,34,5,30,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,13,13,9,9,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404005,"魚人A_銛_投擲",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,26,0,0,100,34,15,45,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404006,"魚人A_銛_投擲_中距離",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,26,0,0,100,34,15,45,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404007,"魚人A_銛_投擲_中距離2",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,26,0,0,100,34,15,45,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404008,"魚人A_銛_投擲_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,26,10,0,0,75,50,6,5,10,20,150,150,26,0,0,100,34,5,15,45,180,0,0,0,0,0,1,2,0,0,0,1,1,1,1,0,1,0,1,13,13,9,9,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404010,"魚人A_熊手熊手",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404011,"魚人A_熊手熊手_横切り or 不意打ち専門",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,17,10,0,0,75,50,6,5,10,20,150,150,9,0,0,100,34,15,30,45,180,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0,1,9,9,6,6,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404012,"魚人A_熊手熊手_屋内",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404013,"魚人A_熊手熊手_2F",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,30,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404014,"魚人A_熊手熊手_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,5,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404015,"魚人A_熊手熊手_山道",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,22,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404016,"魚人A_熊手熊手_潜んでいる",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,4,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,1,2,10,1,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404018,"魚人A_熊手熊手_養殖槽上層_特殊待機",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,16,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404019,"魚人A_熊手熊手_養殖槽上層_特殊待機解除",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,30,10,0,0,75,50,6,5,10,20,150,150,22,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,15,15,10,10,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404020,"魚人A_熊手血抜き",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404024,"魚人A_熊手血抜き_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,5,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404025,"魚人A_熊手血抜き_投擲",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,24,10,0,0,75,50,6,5,10,20,150,150,24,0,0,100,34,30,45,45,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404026,"魚人A_熊手血抜き_投擲_村1屋内2F",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,32,10,0,0,75,50,6,5,10,20,150,150,32,0,0,100,34,30,15,45,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,16,16,11,11,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404029,"魚人A_熊手血抜き_投擲_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,24,10,0,0,75,50,6,5,10,20,150,150,24,0,0,100,34,5,45,45,180,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404030,"魚人A_包丁",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
404031,"魚人A_包丁_不意打ち投げ専門",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,15,30,45,180,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404032,"魚人A_包丁_天井張り付き",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,0,0,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,10,0,7,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404034,"魚人A_包丁_村2下層",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,5,30,45,180,0,0,0,0,0,1,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,2,0,0,0
404035,"魚人A_包丁_村2下層_不意打ち投げ専門",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,150,150,12,0,0,100,34,5,30,45,180,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
404040,"魚人A_銛_スネ夫",404000,404000,2.0,4.0,10.0,20.0,5.0,0,3000,0,0,0,22,10,0,0,75,50,6,5,10,20,150,150,14,0,0,100,34,15,30,45,180,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,11,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
405000,"魚人B_村2_1_PCが上にいるとき",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,90,150,24,0,0,100,33,15,75,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405001,"魚人B_村2_1_PCが下にいるとき",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,90,150,24,0,0,100,33,30,75,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405002,"魚人B_村2_2",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,23,10,0,0,60,40,6,5,10,20,90,150,23,0,0,100,33,75,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405003,"魚人B_ナメクジ養殖槽上層1",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,90,150,24,0,0,100,33,13,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405004,"魚人B_ナメクジ養殖槽上層2",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,34,10,0,0,60,40,6,5,10,20,90,150,34,0,0,100,33,13,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,17,17,11,11,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405005,"魚人B_ナメクジ養殖槽上層3",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,34,10,0,0,60,40,6,5,10,20,90,150,34,0,0,100,33,13,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,17,17,11,11,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405006,"魚人B_ナメクジ養殖槽下層1",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,23,10,0,0,60,40,6,5,10,20,90,150,23,0,0,100,33,13,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405007,"魚人B_ナメクジ養殖槽下層2",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,34,10,0,0,60,40,6,5,10,20,90,150,34,0,0,100,33,13,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,17,17,11,11,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405010,"魚人B_怨霊弾",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,150,150,24,0,0,100,33,30,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405015,"魚人B_怨霊弾_上に撃たない",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,150,150,24,0,0,100,33,30,45,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
405016,"魚人B_怨霊弾_上に撃たない_初回遭遇",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,150,150,24,0,0,100,33,30,30,30,180,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,1,100,0,0,0,0
405020,"魚人B_即身仏_井戸",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,30,30,24,0,0,100,33,45,180,30,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,100,0,0,0,0
405021,"魚人B_即身仏_山道",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,26,10,0,0,60,40,6,5,10,20,30,30,26,0,0,100,33,75,180,30,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,13,9,9,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,100,0,0,0,0
405022,"魚人B_即身仏_暗渠",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,18,10,0,0,60,40,6,5,10,20,30,30,18,0,0,100,33,45,180,30,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,9,6,6,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,100,0,0,0,0
405100,"漁村の司祭",10000,405000,1.5,3.5,10.0,60.0,5.0,0,3000,0,0,0,24,10,0,0,60,40,6,5,10,20,90,150,24,0,0,100,33,15,75,30,180,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,12,12,8,8,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,1,100,1,0,0,0
406000,"魚人大_素手",10000,406000,2.0,4.0,10.0,40.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,300,150,20,0,0,100,50,15,70,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
406001,"魚人大_素手_初見",10000,406000,2.0,4.0,10.0,40.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,300,150,20,0,0,100,50,15,70,45,180,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
406005,"魚人大_素手_強",10000,406000,2.0,4.0,10.0,40.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,300,150,20,0,0,100,50,15,70,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
406010,"魚人大_イカリ",10000,406010,2.0,4.0,10.0,40.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,300,150,20,0,0,100,50,15,70,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
406015,"魚人大_イカリ_強",10000,406010,2.0,4.0,10.0,40.0,5.0,0,3000,0,0,0,20,10,0,0,75,50,6,5,10,20,300,150,20,0,0,100,50,15,70,45,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407000,"ヤドカリ_小（殻なし）",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,15,45,30,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407001,"ヤドカリ_小（殻なし）_逃げるやつ",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,15,15,30,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407002,"ヤドカリ_小（殻なし）_初回遭遇専用",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,13,10,0,0,75,50,6,5,10,20,150,150,13,0,0,100,25,15,45,30,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,7,7,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407003,"ヤドカリ_小（殻なし）_養殖槽下層1",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,16,10,0,0,75,50,6,5,10,20,150,150,16,0,0,100,25,15,30,30,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,8,8,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407004,"ヤドカリ_小（殻なし）_養殖槽下層2",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,16,10,0,0,75,50,6,5,10,20,150,150,16,0,0,100,25,30,45,30,180,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,8,8,5,5,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,1,0,0,0
407005,"ヤドカリ_小（殻なし）_不意打ち",10000,407000,1.5,3.5,10.0,30.0,5.0,0,3024,0,-1,0,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,15,45,30,180,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
